"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260940748/0/60/45/3fc28fe4fac781a0382f232739187f50/13/f385e81edaa84e667a92463129bc4bbe/260940748.JPG","N235313","Residential Detached","S","3061 KILLARNEY DRIVE","Hart Highlands","6","4","1975","0.00","House/Single Family","PG City North (Zone 73)","009-876-014","V2K 2A8","0.00",,,"$264,000","0.98","$114.29","5/2/2014","House/Single Family","2","RS1","$269,900"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260903141/0/60/45/056a73a94f0f112f4512fd47849e5c1a/13/eb1a905592d4752087d31526e8957236/260903141.JPG","N234839","Residential Detached","S","6815 LILAC CRESCENT","West Austin","24","2","9999","0.00","House/Single Family","PG City North (Zone 73)","009-888-675","V2K 3H2","0.00",,,"$264,500","0.98","$110.62","5/4/2014","House/Single Family","2","RS1","$269,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260646418/0/60/45/3053782c11f28baa1ef278d8aee621d6/15/8995a4c2475f97b73657556e5bed8184/260646418.JPG","F1325644","Residential Attached","S","10 34942 MT BLANCHARD DRIVE","Abbotsford East","172","2","1989","0.00","Townhouse","Abbotsford","011-410-108","V2S 7K8","0.00",,,"$265,000","0.98","$134.86","5/5/2014","Townhouse","2","RM45","$269,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260849814/0/60/45/af2302b1a1df893a795934b49c61090e/16/df4e57e082f5e292c0f8e59d4bd7957c/260849814.JPG","V1053609","Residential Attached","S","PH9 5352 GRIMMER STREET","Metrotown","47","1","2014","0.00","Apartment/Condo","Burnaby South","800-084-579","V5H 2H2",,,,"$265,900","1.00","$440.23","5/2/2014","Apartment/Condo","1","CD","$265,900"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260877665/0/60/45/8b765340e4e66578099bd435104de3ab/14/d340e6d0e7f8d1862e70765e03defedd/260877665.JPG","H1401190","Residential Detached","S","11 7354 MORROW ROAD","Agassiz","34","2","1991","7,405.20","House/Single Family","Agassiz","016-254-627","V0M 1A2","42.65",,,"$266,000","0.99","$188.92","5/5/2014","House/Single Family","2","RS2","$269,900"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260940466/0/60/45/a9f2d4f1d443e214480fa96188b2510b/14/4a50f3efe8e01a40f7e49c8c5dae30fb/260940466.JPG","H1401701","Residential Attached","S","72 6887 SHEFFIELD WAY","Sardis East Vedder Rd","9","3","2003","0.00","Townhouse","Sardis","025-781-758","V2R 5V5",,,,"$267,500","0.98","$181.48","5/4/2014","Townhouse","3","CD7","$272,500"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260721827/0/60/45/3042ee199e1637c607bc8c32cec06e9e/13/3d8b6648cde30183142ec2c975d2ddeb/260721827.JPG","N232807","Residential Detached","S","12 CARIBOU WAY","Fort Nelson - Rural","118","3","9999","0.00","House with Acreage","Fort Nelson (Zone 64)","007-748-931","V0C 1R0","0.00",,,"$267,500","0.91","$222.92","5/5/2014","House with Acreage","1","RR2","$294,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260824352/0/60/45/22a6de864de967c316a7a3fa4ed09578/15/adf1e08d472574fafe40d1860b9ba8d4/260824352.JPG","F1405441","Residential Attached","S","15800 MCBETH ROAD","King George Corridor","60","3","1978","0.00","Townhouse","South Surrey White Rock","002-025-744","V4A 5X3",,,,"$267,500","0.90","$146.98","5/6/2014","Townhouse","2","RES","$299,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1410676","Residential Attached","S","23 36060 OLD YALE ROAD","Abbotsford East","5","3","1994","0.00","Townhouse","Abbotsford","017-385-865","V3G 2E9",,,,"$267,500","0.98","$193.42","5/4/2014","Townhouse","3","MF","$274,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260949989/0/60/45/0e89589a91bcc0cf2a90e87d7748919e/13/22f0a1443c53044d3cd100724f6d61b9/260949989.JPG","N235459","Residential Detached","S","8138 PRINCE EDWARD CRESCENT","Lower College","2","4","1978","6,000.00","House/Single Family","PG City South (Zone 74)","008-600-767","V2N 3X7","120.00",,,"$267,700","1.00","$128.09","5/1/2014","House/Single Family","2","RS2","$267,700"
