"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261212895/0/60/45/31c6f7a3c9089b77516152b48afc3fae/15/44217861950fa27a0f2db6c76268e823/261212895.JPG","F1421094","Residential Detached","S","120 3300 HORN STREET","Central Abbotsford","28","2","2004","0.00","Manufactured","Abbotsford","900-529-055","V2S 7Y7","0.00",,,"$100,000","0.93","$108.23","9/22/2014","Manufactured","2","RES","$107,800"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261195532/0/60/45/cad775afa02a2dd1316994cb24fe82cb/13/1fda0823fd560ff3d974362a62a49f6f/261195532.JPG","N239089","Residential Detached","S","7644 LITTLE 24 HIGHWAY","Bridge Lake/Sheridan Lake","38","2","9999","0.00","House with Acreage","100 Mile House (Zone 10)","003-819-736","V0K 1X2","0.00",,,"$105,001","0.84","$50.38","9/20/2014","House with Acreage","1","RR2","$124,900"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260994660/0/60/45/2b4525fb44ab64872bf49c6b54454bbe/13/f162166bdf549a7d2dcd72dca7fed68a/260994660.JPG","N236148","Land Only","S","LOT A ZOBNICK ROAD","Smithers - Rural","124",,,"0.00",,"Smithers And Area (Zone 54)","800-086-101","V0J 2N0","476.00","Allowed Access","House/Single Family","$106,000","0.94",,"9/21/2014","House/Single Family",,"SH-1","$112,500"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260776784/0/60/45/3ad535f6d3a1eade13ee6e722679e7f7/14/21ed8d4e36a41d2c909db3d69adc1889/260776784.JPG","H1400560","Land Only","S","5421 PAULSEN ROAD","Chilliwack River Valley","221",,,"0.00",,"Sardis","007-306-881","V4Z 1A9","92.00","Road Access",,"$112,000","0.87",,"9/20/2014","Other",,"RS2","$128,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260513493/0/60/45/792d81b1ae2a8cbc1dee9336da2a6837/13/4da69ca506b65989271839d41d357d04/260513493.JPG","N230768","Land Only","S","2500 CHANCELLOR STREET","Charella/Starlane","377",,,"0.00",,"PG City South (Zone 74)","028-904-826","V2N 0C8","52.26","Road Access","House/Single Family","$115,000","0.96",,"9/17/2014","House/Single Family",,"RS2","$120,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/256488704/0/60/45/6d940d45b45279ec54ddc1ecad967482/13/cf12be657aa7d2baa3a6d144b880cb4f/256488704.JPG","N182811","Land Only","S","DL 6008 OLD TETE JAUNE ROAD","Valemount - Rural West","2315",,,"0.00",,"Robson Valley (Zone 81)","008-652-929","V0E 2Z0",,"Allowed Access",,"$120,000","0.83",,"9/22/2014","Other",,"RU5","$145,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138641/0/60/45/e4a5d6b0b1a3b66901a9ecaeaa0c5733/15/43a7e3139de474e4aa184f2051088533/261138641.JPG","F1418159","Residential Attached","S","113 33369 OLD YALE ROAD","Central Abbotsford","64","2","1982","0.00","Apartment/Condo","Abbotsford","002-031-388","V2S 2J6",,,,"$121,000","0.93","$116.35","9/19/2014","Apartment/Condo","1","MR","$129,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261119994/0/60/45/0088ce37b6a062f491262995a0f941c0/16/a3e3005cf56bba4d742fb5a9f5d2f1dd/261119994.JPG","F1417466","Residential Attached","S","108 13507 96TH AVENUE","Whalley","76","1","1986","0.00","Apartment/Condo","North Surrey","002-176-211","V3V 7P3",,,,"$122,000","0.96","$154.82","9/24/2014","Apartment/Condo","1","RES","$126,500"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260975667/0/60/45/1e1889798f98a154a4a84bf0f4f62118/13/7b333654e7a135cb85362b4acc178f8e/260975667.JPG","N235831","Multifamily","S","662 FIR STREET","Red Bluff/Dragon Lake","137","4","1973","0.00","Duplex","Quesnel (Zone 28)","011-179-627","V2J 3W2","0.00",,,"$123,000","0.95","$80.08","9/19/2014","Duplex","2","R2","$129,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261261433/0/60/45/079028cc0cf0f3ff167727e7db5d4ca0/13/b2af04f60c27d9d59a2c9221c57e128b/261261433.JPG","N239887","Residential Detached","S","13 7414 FOREST LAWN STREET","Fort St. John - Rural E 100th","9","3","1997","0.00","Manufactured","Fort St. John (Zone 60)","800-088-935","V1J 4M6","0.00",,,"$125,000","0.93","$102.80","9/24/2014","Manufactured","2","MHP","$135,000"
