"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260871115/0/60/45/49a52d52461f56a4b46053cd3f3b8786/13/058e7671849d12a52aee34b024ef34b8/260871115.JPG","N234425","Land Only","S","3506 BAILEY STREET","Terrace - City","1",,,"8,466.00",,"Terrace (Zone 88)","026-322-625","V8G 5R3","0.00","Road Access","House/Single Family","$91,500","0.95","$10.81","3/29/2014","House/Single Family",,"R1","$96,600"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260834468/0/60/45/1e8221babdb8a27732788d65c2a59d1c/16/210b1e1c30c104c4bf0a7868eb1a141c/260834468.JPG","V1052198","Residential Detached","S","42 4116 BROWNING ROAD","Sechelt District","18","2","1989","0.00","Manufactured","Sunshine Coast","800-084-400","V0N 3A1","0.00",,,"$95,000","0.86","$98.96","3/28/2014","Manufactured","1","R-5","$110,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260781276/0/60/45/354b9e846556ff9c3d227b604853ee9f/13/b857f872d793afc8f8443751a4b93caa/260781276.JPG","N233377","Residential Detached","S","1696 FIELDING ROAD","Bouchie Lake","47","3","1971","0.00","Manufactured with Land","Quesnel (Zone 28)","008-110-042","V2J 7G4","0.00",,,"$95,000","0.79","$79.17","4/1/2014","Manufactured with Land","1","RR2","$119,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259503376/0/60/45/e449a39a4ffe56098aa30583ab128e52/13/cfda04ffdec693110485163bcdf3ec86/259503376.JPG","N218929","Land Only","S","LOT 2 MOUNTAINVIEW ROAD","McBride - Rural West","681",,,"0.00",,"Robson Valley (Zone 81)","011-756-691","V0J 2E0",,"Lane Access","House/Single Family","$95,000","0.86",,"4/4/2014","House/Single Family",,"SH","$110,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260749872/0/60/45/1f16fd23fe9d1eb5aa68258f824c073f/15/e94de67b4bc0f8924d51994bfe3ffeca/260749872.JPG","H1400356","Residential Detached","S","26953 DOGWOOD VALLEY ROAD","Hope Center","64","3","9999","0.00","House with Acreage","Hope","009-443-754","V0X 1L3","190.00",,,"$100,100","1.21","$76.41","4/1/2014","House with Acreage","2","R","$83,000"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260831611/0/60/45/eaa181eab62fac34d994a060644507d8/13/9ea283c6400b3cf7769d273c7dca050d/260831611.JPG","N233904","Residential Detached","S","501 HERMAN STREET","Prince Rupert - City","20","3","1942","3,440.00","House/Single Family","Prince Rupert (Zone 52)","012-527-963","V8J 3A6","40.00",,,"$102,000","0.90","$74.56","3/27/2014","House/Single Family","1","R2","$112,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260748644/0/60/45/5ae520a485a6d964ee353c69b6e3df7d/16/239d6568f1a33f3fcf69d601ed11c151/260748644.JPG","V1044948","Residential Attached","S","4 2431 KELLY AVENUE","Central Pt Coquitlam","66","2","1976","0.00","Apartment/Condo","Port Coquitlam","001-145-819","V3C 1Y3",,,,"$106,000","0.91","$122.40","3/31/2014","Apartment/Condo","1","STRATA","$117,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260705520/0/60/45/1a16786abd6ce54713fbcf1ee5ad67b4/13/f325a623311a3ff45487ebc3f98f79f0/260705520.JPG","N232680","Residential Detached","S","1040 W 2ND AVENUE","Prince Rupert - City","105","2","1959","2,620.00","House/Single Family","Prince Rupert (Zone 52)","014-786-338","V8J 1J1","52.00",,,"$109,000","0.95","$105.83","4/3/2014","House/Single Family","1","R-2","$114,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260856505/0/60/45/d8210b8976a22fb42101bcf5755cdd36/13/6ec992ffa694f71980637bfb55ec9b52/260856505.JPG","N234211","Land Only","S","LOT 4 AMBLESIDE AVENUE","Smithers - Town","7",,,"8,988.00",,"Smithers And Area (Zone 54)","029-221-552","V0J 2N0","0.00","Road Access","House/Single Family","$109,500","1.00","$12.18","3/27/2014","House/Single Family",,"R-1","$109,500"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260576528/0/60/45/8516f1b4cdf875148cb41a9224e93d12/13/482eebe19d1345fb6cba06d60534fb1a/260576528.JPG","N231470","Residential Detached","S","3180 MOUNTAIN VIEW ROAD","McBride - Town","183","2","9999","0.00","House with Acreage","Robson Valley (Zone 81)","012-928-119","V0J 2E0","0.00",,,"$115,000","0.97","$107.48","4/4/2014","House with Acreage","1","R2","$119,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260875144/0/60/45/74d6ce219daf0b3fc73a35ffd9adb34d/13/1e21b9b17619ca4683488b8604bd2c86/260875144.JPG","N234466","Residential Detached","S","169 2500 GRANT ROAD","Hart Highway","1","3","1996","4,133.00","Manufactured with Land","PG City North (Zone 73)","018-677-291","V2K 4X9","14.00",,,"$116,500","0.97","$126.08","4/1/2014","Manufactured with Land","2","RS5","$119,900"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260805922/0/60/45/7557c76576e469422ed0364e61721009/16/6d00162b6afa5ce7c59a77ad7eaf9ad5/260805922.JPG","V1049651","Residential Attached","S","101 19236 FORD ROAD","Central Meadows","32","1","1991","0.00","Apartment/Condo","Pitt Meadows","016-816-943","V3Y 2K1",,,,"$117,500","0.87","$130.56","3/29/2014","Apartment/Condo","1","STRATA","$134,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260671890/0/60/45/57f14229e78f9d1c29d656771aacf975/15/adb2b5dce80ca689d12935f9593897bd/260671890.JPG","F1326532","Residential Attached","S","105 32145 OLD YALE ROAD","Abbotsford West","119","2","1988","0.00","Apartment/Condo","Abbotsford","008-071-063","V2T 2C8",,,,"$118,000","0.95","$109.36","3/27/2014","Apartment/Condo","2","RML","$124,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260875246/0/60/45/bdfed099d423d98ea6a267a3006a84dc/13/810b75ded40db195b027ddb5f40932f0/260875246.JPG","N234467","Residential Detached","S","14355 DOYLE ROAD","Buckhorn","5","3","1972","0.00","Manufactured with Land","PG Rural South (Zone 78)","023-645-661","V2N 6B3","0.00",,,"$120,000","0.96","$100.00","4/3/2014","Manufactured with Land","1","SH","$124,500"
