"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261057111/0/60/45/e372e6bbc3769a32e0431ff64dd24da3/14/b85a8f76cca7cb7c12d9da95c4dbff8d/261057111.JPG","H1402516","Residential Detached","S","98 45918 KNIGHT ROAD","Sardis East Vedder Rd","28","2","1995","0.00","House/Single Family","Sardis","700-004-598","V2R 3X4","45.00",,,"$119,000","0.92","$107.11","7/8/2014","House/Single Family","1","RSV3","$129,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261113646/0/60/45/5c8412773347c3e64eb2b4e0d493c661/14/00f6649728efbcb6ab31ad1b45376f4a/261113646.JPG","H1402898","Residential Attached","S","147 7610 EVANS ROAD","Sardis West Vedder Rd","7","2","1990","0.00","Townhouse","Sardis","700-000-224","V2R 2X9","0.00",,,"$121,500","0.97","$116.38","7/9/2014","Townhouse","2","R5","$124,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261036475/0/60/45/73ea562a0129e925f0ed6ac27cc06a70/14/175851e27157a94024cdeec397bebd3a/261036475.JPG","H1402379","Residential Detached","S","530 QUEEN STREET","Hope Center","35","2","9999","3,990.00","House/Single Family","Hope","002-475-642","V0X 1L0","34.00",,,"$124,000","0.93","$105.98","7/9/2014","House/Single Family","1","RS1","$133,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260413662/0/60/45/408208568f9977f0811b3b2d6da91876/15/a2332e1d7ed9bd8f45d20403ac943495/260413662.JPG","F1317259","Residential Attached","S","120 32833 LANDEAU PLACE","Central Abbotsford","352","2","1987","0.00","Apartment/Condo","Abbotsford","005-698-171","V2S 6S6",,,,"$125,000","0.98","$114.57","7/7/2014","Apartment/Condo","2","RML","$127,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261051053/0/60/45/662b03c4983dd0f95c06198327d13c18/14/1a4c4a2e88480e2998b51c5fc81de746/261051053.JPG","H1402472","Residential Attached","S","107 45660 KNIGHT ROAD","Sardis West Vedder Rd","29","1","1989","0.00","Apartment/Condo","Sardis","014-574-926","V2R 2X4",,,,"$125,000","0.99","$128.73","7/8/2014","Apartment/Condo","1","R5","$126,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260732106/0/60/45/3447e8850657ef7ca72a0e3ed21aeb85/13/802dd9338c32f305ec19599eff2c330c/260732106.JPG","N232905","Land Only","S","3652 FORBES ROAD","Lac la Hache","176",,,"0.00",,"100 Mile House (Zone 10)","009-982-841","V0K 1T1","0.00","Road Access","House/Single Family","$127,750","0.91",,"7/12/2014","House/Single Family",,"R1","$139,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260919623/0/60/45/1ee1ce1c6cfd4b4730ea5d3b4ec5996c/15/f70d4d49e66b76e104d3b948ce7ba186/260919623.JPG","F1409519","Residential Attached","S","7 20229 FRASER HIGHWAY","Langley City","84","2","1981","0.00","Apartment/Condo","Langley","000-665-339","V3A 4E7","0.00",,,"$128,000","0.85","$96.97","7/7/2014","Apartment/Condo","2","C1","$150,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260963736/0/60/45/435145489846b55bb997d5cd1ef0885c/13/b821134892aec6b224c923f7a0d9c5bd/260963736.JPG","N235637","Residential Detached","S","1011 HUBBLE ROAD","Williams Lake - City","64","3","1971","0.00","Manufactured with Land","Williams Lake (Zone 27)","011-654-694","V2G 2Z9","89.00",,,"$129,000","0.92","$121.24","7/8/2014","Manufactured with Land","2","R1","$139,900"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260447311/0/60/45/74412fbc54e385fe088799d6fe054ba9/13/0f23d8cfab28c3c0bf7d040c939f78f8/260447311.JPG","N229910","Land Only","S","56400 S SOMERSET DRIVE","Cluculz Lake","341",,,"0.00",,"PG Rural West (Zone 77)","019-144-113","V0J 3A3","0.00","Road Access","House/Single Family","$130,000","0.93",,"7/9/2014","House/Single Family",,"R4","$140,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261083496/0/60/45/e298a41afe88f7e305adaa03fe92716c/15/278951546a0517beac33bd32207be231/261083496.JPG","F1415945","Residential Attached","S","111 32833 LANDEAU PLACE","Central Abbotsford","15","2","1986","0.00","Apartment/Condo","Abbotsford","005-698-022","V2S 6S6","0.00",,,"$131,000","0.97","$119.53","7/8/2014","Apartment/Condo","2","RM-2","$134,500"
