"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260818632/0/60/45/020dcf41c40884ff8a2fab741f8af0d7/16/7485f258719092c1182f25d5156e63cd/260818632.JPG","V1050902","Residential Detached","S","36 4116 BROWNING ROAD","Sechelt District","72","2","1989","0.00","Manufactured","Sunshine Coast","800-084-208","V0N 3A1","0.00",,,"$73,000","0.92","$79.00","5/14/2014","Manufactured","0","R5","$79,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260726417/0/60/45/a997c46ce5914710fd48be1bec89c7b4/16/dd240d166c20675ca843e5fa5ea83c26/260726417.JPG","F1401160","Residential Detached","S","99 2315 198 STREET","Brookswood Langley","123","2","1984","3,060.00","Manufactured","Langley","900-569-734","V2Z 1Z1","34.00",,,"$74,000","0.98","$63.79","5/16/2014","Manufactured","1","MH1","$75,500"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260961183/0/60/45/2187a854fdbf42a023aa3cefddaaeae9/16/22387dc3292d53be3116a40676582c46/260961183.JPG","F1411178","Residential Detached","S","38 10221 WILSON STREET","Stave Falls","12","2","1977","0.00","Manufactured","Mission","900-571-005","V4S 1E2","0.00",,,"$75,000","0.94","$63.29","5/17/2014","Manufactured","1","MHP","$79,900"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260339667/0/60/45/e9b32a4223bbf0c7ece19c79071dd37d/15/afec8a48dc2c518b53073230f72260b2/260339667.JPG","F1314522","Residential Detached","S","10329 N DEROCHE ROAD","Dewdney Deroche","340","2","9999","0.00","House with Acreage","Mission","009-547-142","V0M 1G0","200.00",,,"$75,000","0.50","$93.75","5/13/2014","House with Acreage","1","RES","$149,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260778623/0/60/45/d5ef808b7f7e04098d5d154629fd4224/15/616c9d52313004a673a1d1e5a7c8cc0f/260778623.JPG","F1403532","Residential Attached","S","108 17661 58A AVENUE","Cloverdale BC","96","0","1981","0.00","Apartment/Condo","Cloverdale","000-516-341","V3S 1N4",,,,"$80,500","0.90","$131.32","5/13/2014","Apartment/Condo","1","MF","$89,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260931461/0/60/45/9b53ad7a013c0709c29ef26b6594edd8/13/66edf9bcfd5701ae53f696b2030204ff/260931461.JPG","N235181","Residential Attached","S","111 333 HILL STREET","Quesnel - Town","24","3","9999","0.00","Townhouse","Quesnel (Zone 28)","004-870-891","V2J 1S8",,,,"$82,000","0.91","$51.09","5/17/2014","Townhouse","1","RS2","$89,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260853811/0/60/45/1d5f3fd954c163d070d06c173e8cb64e/14/c1a948570e7f9968eb36b217e5b429f5/260853811.JPG","H1401049","Residential Detached","S","975 FRASER AVENUE","Hope Center","56","2","9999","4,126.00","House/Single Family","Hope","011-872-021","V0X 0V0","44.00",,,"$82,000","0.82","$54.67","5/14/2014","House/Single Family","1","RS1","$99,500"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260580416/0/60/45/0010f65a20b9cd0604beb0c6bf1c77a1/14/c34b56e819291828e59486b7a40da5ca/260580416.JPG","H1303908","Residential Attached","S","102 46005 BOLE AVENUE","Chilliwack N Yale-Well","221","2","1990","0.00","Apartment/Condo","Chilliwack","014-847-230","V2P 7W7",,,,"$85,000","0.95","$83.17","5/14/2014","Apartment/Condo","2","R5","$89,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260793655/0/60/45/60898353c7fe006c10f5d9f9b8e26079/15/e4bc98115fc78acb0503b86075586128/260793655.JPG","F1404211","Residential Detached","S","97 2315 198 STREET","Brookswood Langley","84","3","1981","0.00","Manufactured","Langley","900-570-189","V2Z 1Z1","0.00",,,"$85,000","0.95","$72.03","5/12/2014","Manufactured","2","MHP","$89,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260792081/0/60/45/9f4805acf3c55cffb70f23d1f194ed14/13/ac5b2cec2cedef4b950c9fb5aaee44a0/260792081.JPG","N233488","Land Only","S","LOT 3 20 HIGHWAY","Williams Lake - Rural West","84",,,"0.00",,"Williams Lake (Zone 27)","006-008-097","V2G 2V3","0.00","Road Access",,"$89,000","0.90",,"5/13/2014","Other",,"RR1","$99,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259439458/0/60/45/656878abfd631cca89c186a97bc634fc/13/c06858301b090111da6128d68a40664b/259439458.JPG","N218040","Land Only","S","LOT 1 BRIDGE LAKE ROAD","100 Mile House - Town","746",,,"0.00",,"100 Mile House (Zone 10)","004-833-741","V0K 1X2",,"Road Access",,"$89,500","1.00",,"5/15/2014","Other",,"R1","$89,500"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260910923/0/60/45/5e6eea2b62e1979634c03b647612d126/15/c3919ab3f6047c90b05410e4603f5cdc/260910923.JPG","H1401479","Residential Attached","S","3 9473 HAZEL STREET","Chilliwack E Young-Yale","32","3","1977","0.00","Townhouse","Chilliwack","001-527-240","V2P 5M9",,,,"$95,500","0.99","$83.04","5/16/2014","Townhouse","2","R4","$96,900"
