"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261097513/0/60/45/955ba48536ce18bbe583625d573fe2d3/16/dd37abc7ce65db6b575c24c8980dd586/261097513.JPG","V1073388","Residential Attached","S","324 5788 SIDLEY STREET","Metrotown","24","1","2012","0.00","Apartment/Condo","Burnaby South","028-836-936","V5J 0E4",,,,"$277,800","1.00","$456.16","7/25/2014","Apartment/Condo","1","CONDO","$278,900"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261154908/0/60/45/95e31f7c78e49c899b254a4d781a6e9b/13/3a8ebaae9d06bdeda0e6015c1b667c8b/261154908.JPG","N238501","Residential Detached","S","4521 CASCADE AVENUE","Foothills","4","4","1977","0.00","House/Single Family","PG City West (Zone 71)","008-725-951","V2M 6L5","55.00",,,"$278,000","0.99","$136.27","7/28/2014","House/Single Family","2","RS2","$279,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261069294/0/60/45/ee64271972df5288f153c602ceb887a6/13/f162111983654a47f212217c1fc65363/261069294.JPG","N237263","Residential Detached","S","6318 MILLAR ROAD","Horsefly","44","3","9999","0.00","House with Acreage","Williams Lake (Zone 27)","008-315-752","V0L 1L0","0.00",,,"$279,000","1.00","$199.29","7/31/2014","House with Acreage","2","RR1","$279,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1078041","Residential Attached","S","1104 963 CHARLAND AVENUE","Central Coquitlam","1","1","2014","0.00","Apartment/Condo","Coquitlam","800-087-914","V0V 0V0",,,,"$279,900","1.00","$410.41","7/27/2014","Apartment/Condo","1","RM3","$279,900"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1078074","Residential Attached","S","502 5598 ORMIDALE STREET","Collingwood VE","0","1","2016","0.00","Apartment/Condo","Vancouver East","029-029-996","V5R 2P9",,,,"$279,900","1.00","$469.63","7/29/2014","Apartment/Condo","1","CD-1","$279,900"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138877/0/60/45/01874a925300f95ef7e9099b2a8abcac/15/bd3d4c880493019591e4cdcd51dc5c43/261138877.JPG","F1418168","Residential Attached","S","303 11910 80TH AVENUE","Scottsdale","7","2","1988","0.00","Apartment/Condo","N. Delta","013-595-636","V4C 8E3",,,,"$280,000","0.97","$202.90","7/26/2014","Apartment/Condo","2",,"$289,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260998066/0/60/45/6e54ec7879e1740a34647b7607849bcb/15/198e986384388d6c4888c305d7220fa9/260998066.JPG","V1065815","Residential Attached","S","202 2277 E 30TH AVENUE","Victoria VE","69","2","1977","0.00","Apartment/Condo","Vancouver East","004-001-656","V5N 5N1",,,,"$280,000","0.97","$358.97","7/26/2014","Apartment/Condo","1","CD-1","$289,500"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261120064/0/60/45/159207141f869dd6b5268e72e818db96/13/27c57d355042ada362432ad8a20703f1/261120064.JPG","N238029","Residential Detached","S","1950 FINLAY DRIVE","Seymour","12","4","1964","7,405.20","House/Single Family","PG City Central (Zone 72)","012-634-344","V2M 2S9",,,,"$283,000","1.01","$136.32","7/23/2014","House/Single Family","2","RS2","$279,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261041970/0/60/45/3bbcaeb396b4f90a7469cb7bf5ad9160/15/34ad9ebe288e6142775e0b981626da45/261041970.JPG","F1414401","Residential Attached","S","58 6651 203RD STREET","Willoughby Heights","49","3","2004","0.00","Townhouse","Langley","025-781-383","V2Y 2Z2",,,,"$283,500","0.97","$198.67","7/24/2014","Townhouse","3","CD-10","$291,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261165849/0/60/45/acebdff2d4fe2c5c1b8daa264a98e1a3/16/a7c320f136ab7e2c71879301e1a9ea86/261165849.JPG","V1078590","Residential Attached","S","1703 668 COLUMBIA STREET","Quay","0","1","2015","0.00","Apartment/Condo","New Westminster","800-087-998","V3M 1A9",,,,"$283,900","1.00","$477.95","7/30/2014","Apartment/Condo","1","CONDO","$283,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260859395/0/60/45/b9bca11a3e4897abebfef738acd20d87/14/ca45a8ec20d0f66e7c4051d6b9d1a9ec/260859395.JPG","H1401079","Residential Detached","S","1605 MAPLE CRESCENT","Agassiz","124","3","1990","6,033.00","House/Single Family","Agassiz","015-332-713","V0M 1A2","60.00",,,"$284,000","0.99","$195.46","7/23/2014","House/Single Family","2","RS1","$288,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261064572/0/60/45/3eae2d4428f6339aaa9dfb8706be6af5/16/5d1683327a65f19f57a6d945726853eb/261064572.JPG","V1071034","Residential Attached","S","218 710 E 6TH AVENUE","Mount Pleasant VE","42","1","1975","0.00","Apartment/Condo","Vancouver East","003-641-872","V5T 1L5",,,,"$284,000","0.95","$405.14","7/29/2014","Apartment/Condo","1","STRATA","$299,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260194476/0/60/45/a7e6873e74926986c143b748e46f4bcb/16/d01b0838488f339c374d076b5643e754/260194476.JPG","V1001822","Residential Attached","S","63 4388 NORTHLANDS BOULEVARD","Whistler Village","473","1","1996","0.00","Townhouse","Whistler","023-831-880","V0N 1B4",,,,"$284,000","0.92","$465.57","7/29/2014","Townhouse","1","TA 1","$309,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261084885/0/60/45/b1b93800b69e379600a4f430b394fd77/15/fc25641a36074398915393c7f08b4fc2/261084885.JPG","F1416041","Residential Attached","S","48 20560 66TH AVENUE","Willoughby Heights","35","2","2003","0.00","Townhouse","Langley","025-792-458","V2Y 2Y8","0.00",,,"$285,000","0.99","$247.40","7/30/2014","Townhouse","2","MF","$289,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261098431/0/60/45/73558ef46581ec46b7e11f82c876b0e7/16/ff9d569a1ba72f55b70ea64389040995/261098431.JPG","V1073457","Residential Attached","S","110 3588 CROWLEY DRIVE","Collingwood VE","24","1","2003","0.00","Apartment/Condo","Vancouver East","025-679-678","V5R 6H3",,,,"$285,000","0.98","$429.86","7/24/2014","Apartment/Condo","1","CD-1","$290,000"
