"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260422706/0/60/45/45d8e25b699727ae65b2b86c08a1a23e/13/53125c3093bb83ad272773920080c2b7/260422706.JPG","N229581","Residential Attached","S","G69 1900 STRATHCONA AVENUE","VLA","223","3","1963","0.00","Townhouse","PG City Central (Zone 72)","018-435-360","V2L 2V9",,,,"$73,000","0.91","$43.45","2/28/2014","Townhouse","2","RM3","$79,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260547847/0/60/45/83771ae267fa58995f8e9d10235b873f/15/e5303e0538255a7c24564ddda743ce05/260547847.JPG","F1322343","Residential Detached","S","110 8224 134 STREET","Queen Mary Park Surrey","149","3","1983","0.00","Manufactured","Surrey","900-568-665","V3W 6M2","0.00",,,"$75,000","0.94","$55.97","2/20/2014","Manufactured","2","MHP","$79,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260801776/0/60/45/90c43d06c94b42825e5b7fc55adecda0/14/7ba3e88d8eb82374805909bb40fd990a/260801776.JPG","H1400715","Residential Attached","S","203A 45655 MCINTOSH DRIVE","Chilliwack W Young-Well","1","2","1993","0.00","Apartment/Condo","Chilliwack","017-909-406","V2P 6V4",,,,"$76,000","0.97","$101.60","2/22/2014","Apartment/Condo","1","R5","$78,200"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260710826/0/60/45/36cabd61cb3db1cc402fca3a2306ba3b/13/33fa0be1b4106591701a5ddf4f2fa85f/260710826.JPG","N232720","Residential Detached","S","1150 HAYS COVE AVENUE","Prince Rupert - City","54","2","9999","3,920.00","House/Single Family","Prince Rupert (Zone 52)","014-489-619","V8J 2H2","35.00",,,"$81,500","0.91","$58.21","3/1/2014","House/Single Family","1","R2","$89,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","N203945","Land Only","S","LOT 116 COLUMBIA STREET","Smithers - Rural","1300",,,"0.00",,"Smithers And Area (Zone 54)","013-220-071","V0J 2N0","0.00","Water Access","Other","$85,000","0.87",,"3/1/2014","Other",,"AG-1","$98,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260688224/0/60/45/5dc27d9c1134b3bc4758ddda94b37c48/14/a4809683906a306043aec61c49081838/260688224.JPG","H1304491","Residential Detached","S","12 7610 EVANS ROAD","Sardis West Vedder Rd","71","2","1998","0.00","Manufactured","Sardis","797-610-442","V2R 2T4","0.00",,,"$85,000","0.95","$73.02","2/25/2014","Manufactured","2","RMH","$89,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260511346/0/60/45/cc1bcb8602a8d24ccd26cf14ec738658/13/0ce05eb37663658abe8a8d471f3178da/260511346.JPG","N230737","Residential Detached","S","2218 QUINCE STREET","VLA","171","4","1977","6,010.00","House/Single Family","PG City Central (Zone 72)","007-714-157","V2L 2H4","0.00",,,"$85,000","0.96","$46.83","2/24/2014","House/Single Family","2","RT2","$89,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260658027/0/60/45/9e4e0801c77ca846c7e757f916fd848b/13/c44ae3f307bf8ac28d4b254cd0c09195/260658027.JPG","N232291","Residential Attached","S","17 800 N 2ND AVENUE","Williams Lake - City","97","2","9999","0.00","Townhouse","Williams Lake (Zone 27)","004-937-392","V2G 4C4","0.00",,,"$89,000","0.94","$91.28","2/25/2014","Townhouse","1","R1","$94,500"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260777357/0/60/45/2985181b24a460d92e1d5e2694eb2d26/15/ba754745c7d18b7a056a93b130552b6d/260777357.JPG","F1403486","Residential Attached","S","311 2211 CLEARBROOK ROAD","Abbotsford West","15","1","1975","0.00","Apartment/Condo","Abbotsford","001-236-491","V2T 2X4",,,,"$94,500","0.95","$136.56","2/21/2014","Apartment/Condo","1","RML","$99,500"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260566457/0/60/45/d2b03f016047ef7d1934cd002a051ef9/13/8c5650e69fa0fc82ff8e7de2d904ab36/260566457.JPG","N231361","Residential Detached","S","1396 PALEY AVENUE","Quesnel - Town","143","4","9999","0.00","House/Single Family","Quesnel (Zone 28)","010-373-641","V2J 1R3","62.00",,,"$100,000","0.83","$49.31","2/20/2014","House/Single Family","2","RS1","$119,900"
