"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261202388/0/60/45/9c544d56fd7b87205b016e0f8dcf8be9/15/00ea2fd1b4338bc061c0179ac154d5e5/261202388.JPG","F1420675","Residential Detached","S","16842 57A AVENUE","Cloverdale BC","12","4","1995","7,104.00","House/Single Family","Cloverdale","018-587-518","V3S 8P2","86.00",,,"$660,000","0.99","$234.46","8/27/2014","House/Single Family","3","SF","$668,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211369/0/60/45/1bb3dbe6005f967a4592cf8dcd42131c/16/087ea46a17219e3af244fa73e366d19e/261211369.JPG","F1421022","Residential Detached","S","7838 161A STREET","Fleetwood Tynehead","5","5","1997","7,067.00","House/Single Family","Surrey","010-361-073","V4N 0T8","50.00",,,"$660,000","1.02","$194.29","8/27/2014","House/Single Family","4","SFR","$649,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260965672/0/60/45/544331c6e495a12352d9958e7f2e90c4/16/752d19f9b02a88525b1d1ee2385e97c5/260965672.JPG","V1063163","Residential Detached","S","10180 RIVER DRIVE","Bridgeport RI","117","4","1990","3,896.00","House/Single Family","Richmond","014-439-239","V6X 1Z3",,,,"$660,000","0.94","$319.30","9/1/2014","House/Single Family","3","RS1/D","$699,999"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261224323/0/60/45/5452ea7aa3e55f95332a67dfbd65062e/15/cc52cf41151c5ebf60d0131c3d1ae437/261224323.JPG","F1421510","Residential Detached","S","6336 185TH STREET","Cloverdale BC","2","4","1993","7,548.00","House/Single Family","Cloverdale","017-930-740","V3S 8J5",,,,"$660,500","1.02","$252.68","9/5/2014","House/Single Family","3","RF","$649,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261196828/0/60/45/c19a7965eff2e4824121d0be2ca947cb/16/ec4618c319dd420160a88e37f56434d5/261196828.JPG","V1080834","Residential Attached","S","408 2828 YEW STREET","Kitsilano","14","2","2005","0.00","Apartment/Condo","Vancouver West","026-262-541","V6K 4W5",,,,"$663,000","0.96","$675.15","9/1/2014","Apartment/Condo","2","C-7","$688,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261210171/0/60/45/a59605fd07562679e669991072cb57f5/15/e4d31afccb6dc5f236b093fb303d020c/261210171.JPG","F1420959","Residential Detached","S","19049 62ND AVENUE","Cloverdale BC","6","3","1989","7,883.00","House/Single Family","Cloverdale","013-089-391","V3S 8H7","40.00",,,"$665,000","1.02","$413.04","8/31/2014","House/Single Family","2","R-SF","$649,800"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261146441/0/60/45/79c97a4a8056fe74fb5125efd0d809a1/15/602bc5ddf8d08ef6f619aab72ce34ade/261146441.JPG","H1403107","Residential Detached","S","46304 BROOKS AVENUE","Chilliwack E Young-Yale","45","4","2013","7,567.00","House/Single Family","Chilliwack","006-853-161","V2P 1C5","100.00",,,"$665,000","0.88","$213.48","9/4/2014","House/Single Family","3","R1C","$752,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261052556/0/60/45/8957f3939a9138b448c908139f46b3fc/15/33c324b32d4f49fd303cf428a6fed85b/261052556.JPG","V1070119","Residential Detached","S","13542 BALSAM STREET","Silver Valley","94","6","2013","7,674.00","House/Single Family","Maple Ridge","028-592-301","V0V 0V0",,,,"$666,666","0.95","$151.38","9/5/2014","House/Single Family","6","RS-1B","$698,800"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261195452/0/60/45/766c7809221b8cccc88b14bec52f098d/16/07b70c7638a36a0c796d740bfa4a0e6c/261195452.JPG","V1080849","Residential Detached","S","1975 PARKWAY BOULEVARD","Westwood Plateau","18","3","1999","4,779.00","Other","Coquitlam","023-951-681","V3E 3J8",,,,"$668,000","0.96","$206.17","9/2/2014","Other","3","DUPLEX","$698,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261214698/0/60/45/75d9b225dcb280cbc5f617e780628428/16/ae2e65e3ca732ae86ad228f2576cbca0/261214698.JPG","V1082131","Residential Detached","S","429 GLENHOLME STREET","Central Coquitlam","7","2","9999","7,920.00","House/Single Family","Coquitlam","000-616-729","V3K 5C8","80.00",,,"$668,500","1.03","$418.86","9/3/2014","House/Single Family","1","RS-1","$649,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261180494/0/60/45/b9060d6b0c1750d2fcde69d23e9e5066/16/56e9bda1ddc5439ad08d3e98cb511ebe/261180494.JPG","V1080569","Residential Detached","S","636 SCHOOLHOUSE STREET","Central Coquitlam","17","3","1960","6,800.00","House/Single Family","Coquitlam","000-841-013","V3J 5P7","0.00",,,"$670,000","0.97","$273.47","9/1/2014","House/Single Family","2","RS1","$689,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261082376/0/60/45/9688d4544412172f719a3aa8844e3d56/15/af59c03d2c93044c39da90b07c3039f0/261082376.JPG","F1415904","Residential Detached","S","9458 204 STREET","Walnut Grove","73","6","1967","10,073.00","House/Single Family","Langley","017-036-917","V1M 1G2",,,,"$670,000","1.02","$234.10","9/5/2014","House/Single Family","3","RFD","$660,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261116980/0/60/45/5c024ad24176e01dac44d134ea414ca6/15/432d5353d523025fc41c464305426f24/261116980.JPG","F1417326","Residential Detached","S","16148 CREEKSIDE COURT","Fraser Heights","58","4","1987","5,172.00","House/Single Family","North Surrey","000-828-271","V4N 1S6","25.00",,,"$670,000","0.96","$312.94","9/3/2014","House/Single Family","3","SF","$699,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261205984/0/60/45/ea90a5b7d140939648bf85f80b6b3751/15/9f5f545209ab15def157229324a09168/261205984.JPG","F1420838","Residential Detached","S","7986 122ND STREET","West Newton","14","7","1988","7,174.00","House/Single Family","Surrey","003-527-824","V3W 3S7","55.00",,,"$670,000","0.99","$179.67","9/5/2014","House/Single Family","5","SFD","$674,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261123443/0/60/45/2dc454652c66d3672b676965507bf731/16/2d93d21f1d7487222b5ca5a4ea4873ed/261123443.JPG","V1075479","Residential Attached","S","203 5928 BIRNEY AVENUE","University VW","49","2","2010","0.00","Apartment/Condo","Vancouver West","028-161-785","V6S 0B5","0.00",,,"$670,000","0.97","$782.71","9/1/2014","Apartment/Condo","2","APT","$688,800"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260934704/0/60/45/41c8fc92c0ad138731ef6c4d8502a393/16/5371873b6dbe0cf289245912a67e1045/260934704.JPG","V1060625","Residential Attached","S","658 W KEITH ROAD","Hamilton","152","4","1984","0.00","Townhouse","North Vancouver","006-539-700","V7M 1M6",,,,"$670,000","0.99","$329.72","9/1/2014","Townhouse","4","CD","$678,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261143768/0/60/45/5bb9cc475f66e17b2802b48df7540c5e/16/7117c25d91911fad5814164aa9941709/261143768.JPG","V1077026","Residential Detached","S","2530 THAMES CRESCENT","Riverwood","45","6","1994","4,725.00","House/Single Family","Port Coquitlam","018-176-488","V3B 7S9",,,,"$671,000","0.96","$220.72","9/3/2014","House/Single Family","4","SFD","$699,000"
