"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261032655/0/60/45/5f4fe89f3e7302815d9a02980d6bc110/14/ee7177147bc692490dca5a958a464c2b/261032655.JPG","H1402347","Residential Attached","S","202 7415 SHAW AVENUE","Sardis East Vedder Rd","79","2","1993","0.00","Apartment/Condo","Sardis","018-456-545","V2R 3C1",,,,"$121,000","0.97","$125.13","8/19/2014","Apartment/Condo","1","R5","$124,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261101514/0/60/45/b791f662d4183b6a66d05fbb03136d25/13/6e199ebfe22bbfe2ead1e7f8779ba7e7/261101514.JPG","N237750","Residential Detached","S","4235 MCWILLIAM PLACE","Williams Lake - Rural East","63","2","1981","0.00","Manufactured with Land","Williams Lake (Zone 27)","005-816-271","V0K 2G0","0.00",,,"$121,900","0.81","$124.39","8/16/2014","Manufactured with Land","2","RR3","$149,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261164165/0/60/45/9c78e51ddbad93a4a08f515d59985713/15/33da2e265f3059d887ce8329b6fec490/261164165.JPG","F1419054","Residential Detached","S","17 23387 70A AVENUE","Salmon River","19","3","1973","0.00","Manufactured","Langley","900-572-114","V2Y 2J2","0.00",,,"$123,000","0.95","$98.56","8/17/2014","Manufactured","2","MH-1","$129,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261075802/0/60/45/ac4a59814a9145361c281b29f3c67bd3/15/bc688aaae4bca05301d0c0e9dcf8f723/261075802.JPG","F1415658","Residential Attached","S","204 33110 GEORGE FERGUSON WAY","Central Abbotsford","59","2","1990","0.00","Apartment/Condo","Abbotsford","016-256-361","V2S 2L5",,,,"$125,500","0.97","$110.09","8/16/2014","Apartment/Condo","2","RML","$129,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261090978/0/60/45/a0fc6cd63e24935138646cb06df43bd6/13/3ce55953b5cee74287874405c6f30be0/261090978.JPG","N237594","Residential Detached","S","14440 JARMAN ROAD","Houston - Town","55","3","9999","0.00","House with Acreage","Houston (Zone 53)","009-714-456","V0J 1Z2","0.00",,,"$126,000","0.90","$64.62","8/18/2014","House with Acreage","2","H-1","$139,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261100578/0/60/45/477d13b5327f3f352f4389a058d9c611/15/2d774fd2009c5ededebc61a7710af09a/261100578.JPG","F1416720","Residential Attached","S","404 31955 OLD YALE ROAD","Abbotsford West","44","2","1981","0.00","Apartment/Condo","Abbotsford","001-933-230","V2T 4N1",,,,"$127,000","0.98","$119.14","8/14/2014","Apartment/Condo","1","RMH","$129,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261196869/0/60/45/faca1428f354c17a50c9ddaf3fc340e4/13/0ccfcda0267505289b6c4d3c9decfaad/261196869.JPG","N239103","Residential Detached","S","2025 N BLACKBURN ROAD","North Blackburn","3","3","1981","0.00","Manufactured with Land","PG City South East (Zone 75)","006-359-647","V2N 6B9","0.00",,,"$127,000","0.98","$103.76","8/21/2014","Manufactured with Land","1","RS2M","$129,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260733531/0/60/45/98f67e489f8277bc9efd5e98b3a778d2/13/1b44d75c7c4568b8a5decb907c47304e/260733531.JPG","N232917","Residential Attached","S","18 4832 LAZELLE AVENUE","Terrace - City","210","1","1981","0.00","Apartment/Condo","Terrace (Zone 88)","011-917-806","V8G 1T4","0.00",,,"$128,000","0.95","$202.53","8/18/2014","Apartment/Condo","1","R5","$134,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261056215/0/60/45/282f4bd3cda3e2566c5b721d791e0919/15/0acde0a8fed547050e8f97f3727ba88b/261056215.JPG","F1414913","Residential Attached","S","306 10221 133A STREET","Whalley","62","1","1983","0.00","Apartment/Condo","North Surrey","002-034-824","V3T 5J8","0.00",,,"$128,500","0.93","$189.53","8/14/2014","Apartment/Condo","1","MR70","$138,888"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260660262/0/60/45/8fdf3fd90518590d9166afd38e84dd72/15/d98d96eb45b8329e01990121ddb3fccc/260660262.JPG","F1326169","Residential Attached","S","323 2962 TRETHEWEY STREET","Abbotsford West","273","2","1995","0.00","Apartment/Condo","Abbotsford","018-448-976","V2T 4M3","0.00",,,"$129,000","0.99","$140.07","8/20/2014","Apartment/Condo","2","RML","$129,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261049634/0/60/45/a53ccc3064b7f2193ef6620b15e75acb/16/f99af35abe90134fdfa50995e6420dd1/261049634.JPG","V1069908","Residential Detached","S","23 5575 MASON ROAD","Sechelt District","74","3","2007","0.00","Manufactured","Sunshine Coast","800-086-560","V0N 3A6","0.00",,,"$130,000","0.87","$88.14","8/15/2014","Manufactured","2","RES","$149,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261066146/0/60/45/d5a752c6b918c82cd8151499a00e8c80/13/ce4a2f6ed05bf4f185f4a60c348bfa4b/261066146.JPG","N237221","Residential Detached","S","8557 PETER ROAD","North Kelly","58","2","1996","7,922.00","Manufactured with Land","PG City North (Zone 73)","023-554-703","V2K 2W3",,,,"$131,000","0.97","$141.77","8/13/2014","Manufactured with Land","2","RS2M","$134,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260922825/0/60/45/b872a3e8b75a631e9d0540fda2ec3a06/16/e5062e2da48b67d657841e796fa76dfb/260922825.JPG","V1059507","Residential Attached","S","311 11510 225TH STREET","East Central","120","1","1988","0.00","Apartment/Condo","Maple Ridge","009-524-762","V2X 9Y3",,,,"$131,500","0.98","$180.63","8/19/2014","Apartment/Condo","1","STRATA","$133,800"
